#vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm
3.05799065143575,0.003279913051533,0.002165233483538,3.83378434181213,0.050502002239227,0.006457718089223,981.25,981.25
3.08907395864363,0.002888941635709,0.00076031073695,3.74718570709229,0.020406771451235,0.006457718089223,1012.5,1025
3.12053505265988,0.002599279502762,-0.000495263200719,3.74747657775879,0.004015051294118,0.006457718089223,1012.5,1025
3.15130532358143,0.002134151153907,-0.0021478892304,3.70182394981384,-0.009418893605471,0.006457718089223,1000,1025
3.18262232747143,0.001696013977636,-0.003142160363495,3.71888971328735,-0.014146803878248,0.005585053469986,956.25,968.75
3.21368460792383,0.002000967415622,-0.003522371174768,3.72407078742981,0.035437028855085,0.005585053469986,950,1025
3.24598096963205,0.002429808189155,-0.003822262398899,3.81082606315613,0.063691839575768,0.00488692196086,1012.5,1000
3.2784085943398,0.004055649946078,-0.004106116946787,3.84385681152344,0.156303927302361,0.003316125599667,1012.5,1000
3.31218313609758,0.004710287258129,0.00049424986355,3.95184707641602,0.146456032991409,0.00244346098043,1000,975
3.34504262044336,0.004361550692701,0.001656817854382,3.91740322113037,0.069490648806095,0.001745329238474,937.5,993.75
3.37720426859411,0.003239370433289,0.002673505339772,3.87538838386536,-0.021336311474443,0.001745329238474,1018.75,1012.5
3.40967193843466,0.001252796149613,0.00257265008986,3.86837339401245,-0.110736183822155,0.001745329238474,981.25,993.75
3.44075261932935,-0.000994763384446,0.000241623449256,3.7749125957489,-0.184289813041687,0.001745329238474,981.25,993.75
3.47224600035307,-0.004133229543866,-0.004509332589805,3.74446296691895,-0.26972097158432,0.001745329238474,937.5,943.75
3.5035740674203,-0.006325543460098,-0.005192967597395,3.72016382217407,-0.241464763879776,0.00244346098043,993.75,1037.5
3.53598669742985,-0.009181230212523,-0.006907770875841,3.78638935089111,-0.283263713121414,0.001745329238474,1037.5,962.5
3.56930780201407,-0.011371804711691,-0.007531500421464,3.87818717956543,-0.245952978730202,0.001745329238474,968.75,1056.25
3.60299741849788,-0.012461809674643,-0.009834608994424,3.94358968734741,-0.178420528769493,0.00244346098043,968.75,1056.25
3.63766912307866,-0.014944305782349,-0.008810585364699,4.04012870788574,-0.241252601146698,0.001745329238474,968.75,968.75
3.67259368882149,-0.01668478786887,-0.004892678000033,4.09223747253418,-0.200956299901009,0.00244346098043,1025,1000
3.70778852144656,-0.016944392545845,-0.005409121979028,4.15025901794434,-0.097516186535358,0.003316125599667,1043.75,1043.75
3.74298819128851,-0.017689218389921,-0.004905072040856,4.17304515838623,-0.073622062802315,0.004014257341623,981.25,1025
3.77710340950277,-0.01687846980507,-0.005288816988468,4.10962629318237,0.054982889443636,0.00488692196086,981.25,1025
3.8112012352877,-0.014389185153373,-0.005014318507165,4.06866025924683,0.223760440945625,0.00488692196086,1075,1056.25
3.84577729325478,-0.01110424922772,-0.003685049712658,4.06861114501953,0.350673019886017,0.005585053469986,987.5,1043.75
3.88021188161916,-0.007291895556576,-0.002982816658914,4.07366132736206,0.434876322746277,0.005585053469986,987.5,1037.5
3.91522080087227,-0.003967045788542,0.00016790558584,4.11720991134644,0.435734540224075,0.005585053469986,981.25,1062.5
3.95037569020456,-0.000672110314661,0.000393667665776,4.15152311325073,0.438038200139999,0.006457718089223,981.25,1062.5
3.98482941272147,0.001397346327947,0.00440694577992,4.12053108215332,0.355667173862457,0.006457718089223,987.5,987.5
4.01911999600423,0.001757512128133,0.006885527633131,4.10213994979858,0.219739243388176,0.006457718089223,1000,1081.25
4.05302033199713,0.000721302585811,0.006177061237395,4.06931209564209,0.060510918498039,0.005585053469986,1025,981.25
4.08622452125689,-0.001190945764305,0.005873436108232,4.00034856796265,-0.072158716619015,0.005585053469986,1062.5,1056.25
4.11852794364403,-0.004675273719721,0.009140646085143,3.89733862876892,-0.239344388246536,0.005585053469986,1062.5,1056.25
4.15071448537589,-0.00697361437484,0.007562736049294,3.83878517150879,-0.23377637565136,0.00488692196086,1068.75,1068.75
4.1832904159114,-0.008771424054383,0.003028764622286,3.8383264541626,-0.23010516166687,0.00488692196086,1031.25,1018.75
4.21649472548521,-0.00930004827355,0.003814504714683,3.88236546516418,-0.10456233471632,0.003316125599667,993.75,1018.75
4.25081586897885,-0.008922713622817,0.00124888389837,3.99180746078491,-0.028720436617732,0.00244346098043,1043.75,1075
4.28563356259718,-0.007956557972393,-0.002242679009214,4.07200527191162,0.043383959680796,0.001745329238474,1043.75,1075
4.32017846454524,-0.005913537390602,-0.003575022798032,4.09835815429688,0.138574287295341,0.001745329238474,1087.5,1031.25
4.35507109155882,-0.00489917436007,-0.000271643948508,4.13476848602295,0.121924199163914,0.00244346098043,1025,1050
4.38903289618909,-0.002334949301559,-0.004611040931195,4.09528207778931,0.196986868977547,0.001745329238474,981.25,1081.25
4.42273693106629,-0.001141191202243,-0.003700815606862,4.06956481933594,0.145252540707588,0.00244346098043,1018.75,1075
4.45633566976013,0.000759956057057,-0.003443454625085,4.04083061218262,0.17733870446682,0.004014257341623,1018.75,1075
4.49012794354196,0.001908746678951,-0.00568645214662,4.0344386100769,0.114038869738579,0.004014257341623,1068.75,1018.75
4.52288806125639,0.003107952868794,-0.006866229698062,3.96768498420715,0.097714528441429,0.00488692196086,1075,1037.5
4.55708392123664,0.004206499210931,-0.008739670738578,4.03266906738281,0.084551133215427,0.00488692196086,1031.25,1000
4.59128342102003,0.004839738834339,-0.006081376690418,4.06976938247681,0.067427136003971,0.00488692196086,1000,1062.5
4.62639911246286,0.005603087941821,-0.006718718912452,4.14909887313843,0.067650809884071,0.004014257341623,1000,1062.5
4.66221088628886,0.005648962892088,-0.002236986532807,4.23120927810669,0.058403830975294,0.004014257341623,993.75,1025
4.69801977581627,0.004629737877911,-0.001176629564725,4.25930404663086,-0.02002345956862,0.003316125599667,1075,1075
4.73362920618434,0.001986386128115,0.002284485613927,4.23729228973389,-0.140441849827766,0.00244346098043,1006.25,993.75
4.76712425437515,-0.001241342648309,0.005418640561402,4.08833789825439,-0.248834431171417,0.00244346098043,1043.75,1050
4.80049691969576,-0.003631146149819,0.006383986212313,3.98923420906067,-0.279386520385742,0.00244346098043,1043.75,1050
4.8327154261493,-0.00601190663221,0.00229538907297,3.86587643623352,-0.296511590480804,0.00244346098043,1012.5,1018.75
4.86561154026744,-0.007794534056369,-0.000605367007665,3.83419179916382,-0.265595585107803,0.001745329238474,1056.25,1062.5
4.89879687547126,-0.00826034779802,-0.001823680358939,3.85542917251587,-0.177578404545784,0.001745329238474,1043.75,1081.25
4.93224857154099,-0.008315184448651,-0.006155332550406,3.88071274757385,-0.127848416566849,0.00244346098043,1006.25,1087.5
4.96710478773018,-0.008596403860865,-0.005246041342616,3.99962568283081,-0.09173309057951,0.001745329238474,1006.25,1087.5
5.00196607985486,-0.006797106430421,-0.006362033076584,4.03668451309204,0.04736690223217,0.00244346098043,1068.75,1081.25
5.03677588360244,-0.005674899166165,-0.008639039471745,4.0512809753418,0.080064915120602,0.001745329238474,1081.25,1006.25
5.07081812455249,-0.002967648078961,-0.008333507925272,4.02364492416382,0.25409922003746,0.00244346098043,1068.75,1075
5.10346306244201,0.000120574047366,-0.009666346013546,3.8943943977356,0.337101697921753,0.00244346098043,1000,1037.5
5.13611052712087,0.00064068633591,-0.009067811071873,3.88895773887634,0.231469616293907,0.003316125599667,1000,1037.5
5.16810507291419,0.003008850364036,-0.008359196595848,3.78485298156738,0.324117660522461,0.003316125599667,987.5,1037.5
5.19923262676467,0.003895905271917,-0.010140378028154,3.70555996894836,0.236293181777,0.004014257341623,993.75,1025
5.2362517782792,0.006457115966767,-0.011236636899412,4.10892677307129,0.305756479501724,0.00488692196086,1006.25,1050
5.26501100320216,0.00542890375996,-0.012347777374089,3.65418910980225,0.036676317453384,0.00488692196086,1081.25,1081.25
5.29971976369675,0.008174280958476,-0.012282945215702,3.99392342567444,0.267017036676407,0.00488692196086,1081.25,1081.25
5.33071790038442,0.008167629544552,-0.012022763490677,3.78922343254089,0.111939527094364,0.00488692196086,1043.75,1050
5.35663223365815,0.008965582609633,-0.012220719829202,3.38614559173584,0.123659618198872,0.00488692196086,1012.5,1043.75
5.38978750402718,0.008895941732003,-0.009672774001956,3.69508743286133,0.084807395935059,0.00488692196086,1000,1031.25
5.41589944996958,0.008884544415734,-0.00712519325316,3.35724902153015,0.120498783886433,0.00488692196086,1062.5,912.5
5.44696163162294,0.010900971412397,-0.005218179896474,3.53979635238647,0.20319452881813,0.00488692196086,1062.5,912.5
5.47477043010811,0.011345024327898,-0.005303474608809,3.39700174331665,0.121511042118073,0.00488692196086,1056.25,806.25
5.50721803800894,0.010047156000219,-0.007488161325455,3.62904810905457,-0.066755764186382,0.00488692196086,1025,731.25
5.53575896192225,0.007814367859694,-0.008595558814704,3.46664452552795,-0.202361449599266,0.00488692196086,1081.25,656.25
5.56695034768104,0.006554368002027,-0.007733409758657,3.60206508636475,-0.164659470319748,0.00488692196086,1056.25,587.5
5.59871239079573,0.004635146554423,-0.006348915398121,3.69753623008728,-0.226603433489799,0.00488692196086,1056.25,587.5
5.62922655954062,0.001654770934103,-0.007152494508773,3.67228198051453,-0.327672302722931,0.00488692196086,1031.25,537.5
5.66032124070925,-0.000411220697845,-0.009012986905873,3.70532011985779,-0.322884559631348,0.00488692196086,1050,450
5.69475355720326,-0.000911193198586,-0.006745130289346,3.91631960868835,-0.212625056505203,0.00488692196086,1112.5,406.25
5.72792008785986,-0.00334542894737,-0.003925750032067,3.87646198272705,-0.314149498939514,0.00488692196086,1087.5,368.75
5.75446280917707,-0.005090678070421,0.003605143167079,3.42936420440674,-0.240182787179947,0.00488692196086,1087.5,368.75
5.78350342578292,0.000662302793366,0.002487253397703,3.37381196022034,0.226160407066345,0.00488692196086,1037.5,406.25
5.80704979103688,-0.005252189302511,0.001044428092428,2.95388722419739,-0.339735776185989,0.00488692196086,1125,425
5.83134829531342,-0.003441664462697,-0.002370802918449,2.86757278442383,-0.034689854830504,0.00488692196086,1037.5,475
5.85609832016966,-0.00445679160464,-0.006186516024172,2.86284255981445,-0.13402184844017,0.00488692196086,1112.5,437.5
5.87775026396668,-0.001480024320711,-0.010436533950269,2.65413784980774,0.109571017324924,0.00488692196086,1112.5,437.5
5.89960119519056,0.002739652860091,-0.013006206601858,2.61002492904663,0.297401696443558,0.00488692196086,1093.75,481.25
5.92677774591498,0.005132318973793,-0.018394779413939,2.94894790649414,0.214194685220718,0.005585053469986,1093.75,493.75
5.95394607863943,0.007454343901607,-0.019144693389535,3.07780694961548,0.229607328772545,0.00488692196086,1156.25,525
5.98454078984544,0.007501258604352,-0.017124304547906,3.38827848434448,0.066069282591343,0.00488692196086,1075,512.5
6.01631881381051,0.008612937258381,-0.01400179695338,3.56685829162598,0.143517777323723,0.00488692196086,1075,512.5
6.04661069312079,0.007970138774321,-0.010533669032157,3.56542229652405,0.031327553093433,0.005585053469986,1156.25,475
6.07392519525295,0.006257149300959,-0.008005943149328,3.34714674949646,-0.081264980137348,0.006457718089223,1168.75,481.25
6.09847924456879,0.00557355910248,-0.004838822409511,3.06501817703247,-0.046748913824558,0.005585053469986,1143.75,531.25
6.12191151657169,0.004229002872277,-0.001857541850768,2.85996270179749,-0.062084790319204,0.006457718089223,1075,543.75
6.14294528654633,0.004043574238887,-0.003450979944319,2.59163045883179,0.011958263814449,0.006457718089223,1075,543.75
6.16412990087935,0.004747924890464,-0.003162211971357,2.51219725608826,0.087793402373791,0.006457718089223,1106.25,562.5
6.18665545582104,0.005512658743438,-0.003139400621876,2.57733583450317,0.126966699957848,0.005585053469986,1143.75,575
6.21270564659948,0.007428289774334,-0.006386142224073,2.86829352378845,0.200945839285851,0.006457718089223,1187.5,593.75
6.24195475428879,0.009311495977946,-0.005193355493248,3.22518801689148,0.226658016443253,0.006457718089223,1200,568.75
6.27292309282334,0.013347778607838,-0.006901620421559,3.49155616760254,0.355335682630539,0.005585053469986,1200,568.75
6.30559925085194,0.014181546283402,-0.003929873928428,3.71928763389587,0.220848932862282,0.006457718089223,1200,581.25
6.33817035046195,0.016050832479082,-0.000319445389323,3.77736783027649,0.259014040231705,0.007155850064009,1206.25,568.75
6.368113722195,0.018558281499272,0.000181438677828,3.62842845916748,0.299002051353455,0.007155850064009,1162.5,575
